,Country Name,Dietary Sodium,Added sugars,Dietary fiber,Dietary cholesterol,Plant omega-3 fat,Seafood omega-3 fat,Total omega-6 fat,Monounsaturated fatty acids,Saturated fat,Total protein,Total carbohydrates,Value
241,Namibia,1900.94765463125,9.78192361020575,37.5506749089856,125.652220563717,554.679229611249,94.8319336377166,2.6096291447952,13.307972513353,8.49388324858257,57.9142136895831,59.6009975121756,25.4
242,Niger,1930.55040170824,2.62686908112287e-67,28.1310937639486,82.5770560455834,944.510534930414,23.3294412427956,2.63417085042437,13.3951537522866,8.54709250834468,65.0245588745761,61.0947930893122,2.5
243,Niger,1850.84544898583,2.97202176533369e-66,28.791897751165,79.4526756048973,977.152086376227,22.4764916298036,2.64669179102124,12.9235780365654,8.93178136668317,61.7011819122183,64.6066551096535,8.7
244,Nigeria,2036.08789039316,1.28552651021533,17.0394878776349,115.306695300965,617.662987026626,78.0793306999988,2.5704958510628,12.1690859623337,9.24283381881277,47.9872459695365,60.2183519442755,4.6
245,Nigeria,1944.33526155043,1.52185427129503,17.3582571007852,110.288152532651,638.572575280032,72.3923791880765,2.58221128972411,11.8132224482409,9.640401019597228,45.5435174078452,63.7125126798652,13.1
246,Nicaragua,2426.17619189538,14.616845746566,10.8398064110415,200.226801073054,793.018415448309,33.8897392405652,2.58806218279015,12.0285537228313,7.78496484517124,64.9135403337715,58.3259317941938,17.9
247,Nicaragua,2355.60366104164,15.0519754682389,11.0959889232842,191.960375067895,756.550704761543,31.9195067344871,2.60134429631318,11.9992321261017,8.15337055222433,63.3706471483876,60.5078297207953,29.0
248,Netherlands,2139.3181279588,5.71085829806788,12.9611185661809,172.45826314805,1277.38252081766,91.67416389355688,2.71475612067487,11.9933460926351,13.4531408382718,100.05369937598,45.594924764656,20.8
249,Netherlands,1852.86262386991,6.01866735372035,12.884444991909,183.033956593082,1258.258340943,89.6901459885607,2.69224507357912,11.965338161988,13.5598817416601,98.7192532118621,46.0308875244755,20.0
250,Norway,2762.22346587306,11.881023574575,16.1722037514285,253.067540368212,1267.42048977443,856.129622711514,2.62351858993183,13.0284980915418,13.3731877292051,100.658586536303,46.2362060554959,23.6
251,Norway,2550.25068803574,12.4258890731198,17.6482921278939,254.679036723486,1236.6753147177,826.923390955361,2.60673375560669,12.9724311904103,13.7291041706393,93.989477932875,49.5039583097375,22.5
252,Nepal,3066.86665236537,3.39234207982442,47.36251852523,91.4080036323432,824.621382477251,52.6130191344598,2.32855691758725,4.00580796202866,2.8290370233506,49.2959983430533,75.8184473604268,2.7
253,Nepal,3051.85979863216,5.89429034079151,50.4034573603872,81.7394611414832,849.191391588984,52.6611454517966,2.32334632255451,3.8837047869207,2.74855825786416,49.3444439767693,79.0692620475456,5.4
254,New Zealand,2146.77810506508,14.5913298072233,16.4153158785771,196.432195259906,963.462211923996,277.714809539262,2.62580807736017,15.2720433119424,14.304186426818,113.286554593488,45.6590801213174,30.1
255,New Zealand,2178.70183884856,15.1725527121675,20.0102644023673,254.965463334828,997.492783362903,274.901424261834,2.71818291848111,15.1169982430704,17.3514475670481,105.922951968516,48.8173606015265,31.4
256,Oman,3473.83758967575,10.3348477517393,32.4223185636965,314.620974999251,977.082502264337,113.027026445415,2.72289203767504,14.6067246759539,10.3639195184777,83.4475733865663,53.4010147874993,22.9
257,Oman,3170.43122231222,11.8944549652494,30.1816002596329,284.765335013766,973.324941858531,106.533664110913,2.73431377662223,13.0802867360394,10.7971898506945,72.1692936800702,55.7446152855927,33.7
258,Pakistan,3059.26293049344,12.898254045304,15.5652833408555,156.613895248162,651.161878274213,24.479163161369,2.58289271835208,6.13776762073639,8.99863035387216,40.9492549640296,66.5127173818672,6.0
259,Pakistan,2986.52064648684,16.8614225161078,16.9399614241169,158.657874341609,655.981210566755,23.3498466342464,2.59151293188374,5.94384670019525,9.30351342978825,41.8058744059277,69.0867127675101,11.3
260,Panama,2416.50570268515,14.7113080786587,16.1818357198192,294.579286071042,968.257351621384,193.988139703789,2.67868258449277,12.2744364194272,8.3982843494664,75.3818555882974,55.1090755144659,17.8
261,Panama,2333.51037903489,15.4063016565167,16.5305026274279,282.733584962431,922.627594372659,181.931911734586,2.69036735788729,12.2424392186253,8.84382217297506,73.6096295675801,57.3732946920242,27.6
262,Peru,2383.48119447378,7.51408093449019,10.9084577298316,256.141196644867,586.728192764275,161.245393669283,2.56961833394444,15.4502114265142,7.10996693788011,79.9891948613047,57.0560791634462,15.2
263,Peru,2300.12687187605,8.09596244055732,11.1365363848587,245.72886106629,559.602960999126,152.256499363715,2.58319614285284,15.3827674264667,7.53582115395689,77.863527781208,59.2994733191377,24.2
264,Philippines,2423.04779481831,8.00831917113292,7.80716803021618,225.866735510986,467.483643269389,532.041629566181,2.40402214155224,12.6573102268581,21.8979123971393,73.57992003434,63.8250614598153,5.2
265,Philippines,2402.46593417496,11.8926459207286,7.93427524331149,254.168385330556,505.737367834701,527.740139520023,2.41628279307566,12.6304837922571,23.9213507602673,73.0626704164454,63.9488779828554,7.5
266,Papua New Guinea,2664.15290268835,9.89181130580285e-70,3.43422741617909,410.32665076223,756.947766429293,1.60981430305551,2.58699907982938,8.81685799969217,14.1937314976191,66.5128163996679,58.878613996615,16.6
267,Papua New Guinea,2658.68899464832,1.54518956328588e-66,3.55151445801787,404.85193215388,823.338520893956,1.58941816028947,2.60345237364392,8.85671971189068,14.6538084536572,65.7511437533714,60.0166379744392,25.8
268,Poland,3814.45392909879,9.95421785438128,16.5381290848093,378.631267940335,2159.8737811335,32.4744669879211,2.51362097539229,21.2846488138391,12.7073057265077,95.8116586794891,45.457864843248,23.7
269,Poland,2479.23280844749,7.52032874934914,13.0573636638427,282.062042383895,1338.45869752905,25.9785591901203,2.56177911333056,16.3006591103954,13.7190288271415,66.4376010904634,54.9299531197892,22.2
270,Portugal,3084.35336157981,5.27787907873339,16.2792724296536,274.403925393378,1335.00217028042,952.753164580703,2.6592743642577,12.03026229376,9.64015682833212,87.3612269426722,46.7062006593051,20.3
271,Portugal,3113.0836749152,5.55402365192674,17.0860409691375,275.2076412361,1387.90563073642,939.385200133883,2.67330306003751,11.6929709732089,9.639268587741332,88.7672277675236,48.7974603069987,21.2
272,Paraguay,2408.10320980868,8.30003663111274,11.0744594404042,436.614907555085,1500.1697138073,89.6864226878879,2.76738909051418,9.580656879037107,9.3064478634865,79.4054492689849,54.6065229566896,17.1
273,Paraguay,2332.77039519408,8.91759321186917,11.3367258270823,418.448985554132,1440.67814541603,83.4180128166528,2.78212769503693,9.58806014056506,9.784974611101372,77.3104144295598,56.862785461002,23.4
274,Qatar,3635.70294366881,8.59735417905079,19.6616492300289,274.665518874389,1109.75533235757,46.6502996173623,2.71281106454363,14.9124619218205,10.4991155094098,86.3071264961787,53.175184935907,32.5
275,Qatar,3310.649419922,10.1878736441766,18.163129582646,248.843856250673,1114.07561759835,44.9116522336719,2.7271654429448,13.3914871838122,11.0285542533001,74.0012149496587,55.5459955340412,43.1
276,Romania,3880.9931721675,6.90727333982849,21.9252467745331,351.937880672289,310.566254018186,777.196276485893,2.20812077936307,15.1795790452187,11.6291988603775,82.3142061768668,36.9875395541044,23.4
277,Romania,3633.57681820281,6.24633387125249,21.2591271303983,341.828187401901,285.342285428749,638.198227194097,2.24206689162598,15.0529502035914,11.4413076795263,78.2219732017901,46.0552371203718,21.6
278,Russian Federation,2773.43182429202,15.4486836885799,22.2801150586505,361.453808776608,701.506873336483,910.209198055749,2.57277914630862,15.9641568971649,11.4673344120762,79.2055468102395,45.9340246267396,18.1
279,Russian Federation,2379.97638677931,14.2036891990503,22.2928849493014,336.55050843464,609.455710861602,759.796068052805,2.58975036264527,14.9971308430388,11.8324764016043,73.6808130622258,51.7560662523306,26.9
280,Rwanda,1879.0213120928,32.4930421456069,11.4650415213755,106.001624809958,335.934712944235,17.7464495240491,2.4177117349771,23.8524832109717,6.30467467584917,66.9909614925083,62.2758770827025,1.9
281,Rwanda,1790.13360513317,32.5308599701521,11.7845996286232,102.540801233827,347.144551946411,16.5703470103254,2.430740007632,23.082537682624,6.63966972034065,63.9981738560102,65.6753380806865,9.3
282,Saudi Arabia,3150.56962949521,10.6058116647116,35.2457448631822,257.853505524177,936.602901436225,52.4723742851642,2.70126163084729,14.9964243964134,11.4243604829418,90.46480077521892,53.216430046692,30.8
283,Saudi Arabia,3041.35406329899,11.8766109373344,33.3395380356625,238.507840938538,970.972457530274,49.6352990225824,2.71370732046167,13.7472012111187,11.9944798551293,84.4055875566132,55.4762214593386,42.3
284,Senegal,1815.44850312759,21.2450673670948,41.4753134114141,144.365397650979,1177.29915269366,463.54643272388,2.76832078776913,13.2303707867708,8.99701434655758,53.0621226996334,59.0032404583418,4.0
285,Senegal,1743.5484154698,21.7244003569931,42.3845805721432,139.6700973325,1226.15813247782,450.885008268559,2.78543942838307,12.8306959997502,9.36179191830158,50.9818184248167,62.3724750489586,12.9
286,Singapore,3057.90651439915,12.9009254994097,19.5085086192836,280.703869341227,1340.82991785118,94.3560517277687,2.64711862587475,8.0398865536543,12.0692714438343,82.6950658275169,58.4423084769606,5.8
287,Singapore,3012.46035533833,17.536374367743,20.8244537153573,268.615011825293,1436.60855058199,91.8660600149795,2.65985744861985,8.11404075593473,11.9309424642914,81.6123335936263,59.7300369535029,6.3
288,Solomon Islands,2620.65439221924,0.0117065167138501,3.44389732256062,204.711691575607,830.451659561847,340.039711814428,2.6044543564509,8.78689671694236,13.5647205185838,81.4214355157093,57.52804023558,17.9
289,Solomon Islands,2608.79590800209,0.0295875664330973,3.58984532319675,201.442252965027,898.422686180072,338.803255878103,2.62122048234803,8.78656200345005,14.0053116346729,80.7031355318558,58.5957788854273,27.1
290,Sierra Leone,2196.50793876265,4.61021263785484,21.3046265809589,131.422554765314,826.722801169473,337.126603008641,2.65199377480829,10.5953487039503,11.4908996383027,71.4305294028182,58.1771779923511,3.8
291,Sierra Leone,2087.72059409966,5.51260853617057,21.7557385192713,126.255895388817,849.994950378421,310.401562002235,2.6666943951813,10.2406219014466,11.96190087401,67.7418184116787,61.8849187389659,13.3
292,El Salvador,2387.96280683508,16.3736887951222,11.653772867807,240.565334287333,767.124838720022,47.6329058213516,2.60480481801576,10.957761027997,7.67108179670088,76.920316987148,58.3626304109629,18.9
293,El Salvador,2325.17093051481,16.7513780879994,12.0053525748871,230.082284856973,733.026145907399,45.9281785447683,2.62360780433256,10.9331871054625,8.01762680513865,75.2055932051548,60.5261136483832,28.9
294,Serbia,2299.8843096996,2.55279716074507,34.7217820859759,316.980854457893,706.108484276765,93.6133528773784,2.55324185160708,11.7581799738188,13.9129316838492,99.53381013040412,46.7514281826985,21.1
295,Serbia,1975.31642532166,2.29088267433067,36.4944550378804,302.384420422369,619.029141434046,78.7942525955364,2.57033740756219,10.6444398327265,14.7328524889483,98.7680691239796,52.8809888250093,21.8
296,Sao Tome and Principe,2160.34093352307,2.64788158925061,32.072136870535,138.094863647032,636.173551243471,296.300448589129,2.70884233383788,10.6625498456728,11.7758634912581,52.2797410282118,56.9986976095385,7.2
297,Sao Tome and Principe,2064.54253773453,2.92976029425476,32.7071665564648,132.340411046949,662.627284033591,282.43461974889,2.72389236173238,10.3411215083647,12.2437842881066,49.6029517895948,60.6907082481341,16.9
298,Suriname,2324.76764261907,9.98116589271407,12.4190845113916,268.127259715537,1231.10651037263,317.193699318044,2.72520203160266,12.1200918520754,6.85942801399621,72.6233019489868,56.6334969374333,18.9
299,Suriname,2241.80264597414,10.4912582540032,12.6202382322225,256.300440863552,1182.28721503506,302.416201733025,2.73823488428155,12.0851401185571,7.21883048113662,70.8866532934625,58.8723051214726,33.7
300,Slovak Republic,3033.30726015701,30.547183408381,28.8249976110296,321.410897732837,776.348252655154,303.63577157988,2.57252372178362,12.3059931615276,12.9970684744256,65.2931999801438,45.184653147604,21.0
301,Slovak Republic,2726.75790753592,29.7129324631734,28.6905002111673,300.644467759781,670.88514550437,251.973704678506,2.58906552766033,11.5528191730524,13.4116550765922,60.7675176828568,51.0521193305857,19.9
302,Slovenia,2907.30241730554,9.22967718945092,20.8521905364905,179.276772728558,955.961620254852,387.888776831294,2.61373503069393,12.1207977597901,13.2247750777967,76.6048346264265,44.4165148687549,19.4
303,Slovenia,2661.0581765845,8.39942849791534,20.9340629530188,159.737985072572,833.451315650387,315.175816652562,2.63204661240108,11.3585714870916,13.5738892619386,71.3774400421617,50.4025353232199,21.0
304,Sweden,2950.2219656731,10.9314979190323,20.1163803490901,260.371095133666,1645.00214507016,312.670254021109,2.51556727989802,31.5129548258752,14.3984484229773,76.9326693487256,44.3156837769088,23.1
305,Sweden,2754.1985879518,11.0097201502044,21.3972021508936,259.397463393604,1750.83215485834,305.783878681567,2.52449820735394,24.100278860155,14.2832536103447,72.3869192376376,45.3698128633926,18.1
306,Eswatini,1871.77361627466,24.5352649758086,43.3403116470544,152.859687151954,677.057682787072,8.3302420111843,2.53406468416827,10.5711541434418,7.32283727528707,39.4651107474845,59.9011844461458,5.4
307,Eswatini,1788.3820012199,24.88500047172,44.1270018283934,147.778807879617,708.472862319402,7.96796525941238,2.54833002926161,10.318050908496,7.68601849865872,37.8179384016054,63.2556162984241,26.2
308,Seychelles,2022.41969469708,4.83421117541887,23.3833311409785,149.367508030799,691.83981912176,74.2822298724788,2.60822199862052,11.8614591761095,9.2848467393636,67.8066938729851,56.7900217566431,7.6
309,Seychelles,1913.28930671216,5.41236097613844,23.9665872770938,143.46328514506,713.764368805683,68.3979686664599,2.62228206091048,11.5322366123945,9.75175863732823,64.1868141514863,60.4145418747423,20.5
310,Syrian Arab Republic,3467.43509999103,11.9517252974965,33.6685704259414,267.820794138505,1137.48704524793,82.3486034678685,2.75494653463025,10.1351544595247,13.5441677228581,68.476211340954,50.7129335286895,20.9
311,Syrian Arab Republic,3244.49212332416,12.1740470083937,33.5798230926121,249.187793509485,1224.28449247983,79.3185899530172,2.77014299038531,9.34140233221587,14.31845324999,63.7247426869381,52.8536943161569,34.8
312,Chad,2157.88380386517,1.76175588253566,14.8516011874193,110.411144088078,940.376820822472,39.2736529351557,2.62133538126357,10.4329322253024,11.3368119313154,50.5253325336795,59.3076894340197,3.1
313,Chad,2063.34615477545,2.04908211751214,15.1243355770528,106.065670912408,970.760603926012,37.5077723359631,2.63571824791464,10.1038497547238,11.8030678119917,47.9060301928146,62.927716082597,8.9
314,Togo,2194.76620805653,28.1688436122087,13.4976132398697,105.713878589038,833.82157940925,170.567657473945,2.65515640262955,10.4990637023079,11.5733227726397,68.9230464356203,57.8155237547646,3.9
315,Togo,2097.91632256471,28.4354903494528,13.7331170539601,101.232670870206,857.99308771216,164.373360579713,2.66954637308036,10.1652027710371,11.9884666654609,65.4308989938173,61.4907397228472,12.5
316,Thailand,3933.01251247022,21.2559900285689,7.62160310625798,298.937904209504,673.687823422693,302.986275302394,2.49734004074733,11.3080279998437,10.6697884112224,45.7116558167976,59.1504718171767,7.0
317,Thailand,4114.7426789627,25.813815539227,7.97874335893281,296.315967636345,725.402975436399,299.590648025807,2.50673345381718,11.1847458228704,10.9615708374339,46.0561350242768,59.086288603002,12.7
318,Tajikistan,2525.30699479063,10.0264899167375,7.57161258505786,468.502232533232,734.729855292634,9.50764972868755,2.57266854896384,21.6154794974197,8.28884840785939,71.1491521971589,50.2749983577838,11.6
319,Tajikistan,2296.4072763557,9.04961601424308,7.62313279373691,443.965200277309,650.42635352491,8.33304259712341,2.59437612807241,20.6783356024855,8.62285997634239,67.0269451442018,56.0539407771725,16.7
320,Turkmenistan,2870.02075646732,0.0251415135712211,13.5958960568813,321.804640791743,543.042320232433,109.213467559359,2.55154956435675,14.6623567371038,11.7889192660812,78.4986367205559,47.0355200640233,15.9
321,Turkmenistan,2607.18246969757,0.021687885189619,13.6712850747342,303.951131844155,476.911356471569,95.9531572110847,2.57439757707579,14.0115546421215,12.2504268051286,73.6473705442497,52.921698187481,20.9
322,Timor-Leste,2648.65692386222,28.9949212322472,7.96079436676997,254.753908607952,974.556296899362,89.5459909170123,2.60771914417584,8.59427246449341,13.4785201150085,87.9450958161259,58.1120542353615,2.6
323,Timor-Leste,2625.49328919968,31.2809567383952,8.2232315706595,251.002061014757,1046.26723899948,86.7729153822507,2.62235326868536,8.63166330492397,13.8821825318482,87.0313797342993,59.17769667724,4.9
324,Tonga,2676.98205757277,11.1485006531586,8.47043334733364,215.586054890021,966.52199645995,548.785713707478,2.5861474135335,9.149887525034632,14.3675697765701,71.5502402441621,57.567922525445,41.4
325,Tonga,2685.27372050679,15.7761549678027,8.87083368273988,211.712146151967,1050.16998013229,549.317194954777,2.59826457448945,9.11421096528219,14.7316971758858,71.1377716088456,58.7252843454221,54.5
326,Trinidad and Tobago,1875.62529581284,17.748278245942,8.39794432857957,248.807716936955,898.487209333051,22.7926634864519,2.63331456160639,8.4919590892815,8.97902515981377,35.1302317120285,55.8797532265523,10.8
327,Trinidad and Tobago,1678.87042105259,18.096698358435,8.47711280874721,237.845374026011,861.764849796359,21.5546453385535,2.64508493025386,8.46907206699305,9.44382647353232,34.2251245181276,58.0981703514314,26.0
328,Tunisia,2604.4262768676,12.8896896182555,40.5364395121122,294.005182036701,1143.43725307669,5.98191407309979,3.08032991019434,14.6696273649564,9.9101914429164,74.1900204424321,48.0349426965544,19.1
329,Tunisia,2341.49541146723,12.9371586140137,39.5379080555234,268.35856684664,1229.36831537734,5.80707817534493,3.01928092821679,13.4309715180427,10.5520502499994,72.6250456877876,50.1635557365421,34.3
330,Turkiye,2754.19440402433,6.52277049716261,22.5773518874418,271.301642229302,1424.06312009082,62.0978599928291,2.81122515774336,12.8980547706825,10.9281726580576,69.2928028245336,49.8906407977402,24.4
331,Turkiye,2547.67228867756,6.28147167334317,22.7650649524352,248.092925408473,1540.47162841249,60.8878724256732,2.86853353734771,11.9213793020722,11.6019932545946,62.8372316602829,51.4418255937272,39.2
332,Tanzania,2393.1068840093,4.49523958247936,14.9228938043598,140.372752636075,810.431496577568,65.2180940301044,2.61853284056739,9.566626525642787,10.452763518675,44.0312293883063,59.1379683198132,4.0
333,Tanzania,2306.80814199487,5.17016578748666,15.2878493322983,135.268089036752,835.33328554742,61.4444764036238,2.63385405962988,9.25161885548278,10.8988402128819,41.8772360887329,62.689054899324,12.7
334,Uganda,1589.5729505015,10.5711365485517,15.642041822606,126.898188858471,851.194141337329,110.655605112559,2.62163519967905,10.4197480988962,11.3588532315313,56.9232811118127,59.3878361664093,1.8
335,Uganda,1483.62954182785,11.3672079268576,16.1171106166062,122.217852267981,888.516771182852,104.691728444672,2.63658711983686,10.096261552534,11.7768367246102,54.3955696413299,62.8271351216117,8.6
336,Ukraine,2983.02573793993,11.3181682464467,21.7844030430543,302.384591675886,798.765716949404,782.061487682865,2.58803094278448,16.0771882535286,10.8689151696716,64.4370846577842,46.2583457011693,22.0
337,Ukraine,2657.17126085962,10.3572475633694,21.7787426758516,282.253258288091,684.183694492296,678.913371239243,2.60256167474327,15.1500116352413,11.2795434762249,59.7682759074956,52.0334415476944,25.7
338,Uruguay,2877.0940156807,15.8489153426146,35.079850325059,323.897520949779,690.838315549642,67.8014007657728,2.60521793528715,11.6649261423975,10.7440856154768,91.3363623570815,54.2281756981388,24.9
339,Uruguay,2778.15573898915,16.2464680767349,35.669910858192,307.528078959071,651.890439034503,64.0274745998956,2.61620334695126,11.6246059959766,11.2477972621074,89.0941786166987,56.4945359833627,30.6
340,United States,3008.84045040359,13.3930219536811,13.3763507518839,252.904153383716,1413.27629756226,121.065220646257,2.76289779409483,11.9956800763072,11.655795760088,74.2468992603133,49.4547081101049,35.5
341,United States,3065.74085686183,13.2290635348997,14.2241379425078,250.301564565979,1539.23189549582,116.577708204899,2.78127062732748,11.7950382828354,11.533296723927,72.8501980416185,50.9390156591832,37.0
342,Uzbekistan,2884.80855712845,4.54630740334092,20.9514295772398,334.665793821125,695.688157686098,41.4924350754244,2.57258715082052,19.5250414913809,10.4081520108266,85.6085129614742,48.3336291988367,13.8
343,Uzbekistan,2627.02399828547,3.93404494019398,20.9932098533615,316.21127218319,616.826936626262,36.8932645724058,2.59316824358926,18.5079432534894,10.7552724230885,80.2445373760777,54.1090046832854,19.0
344,St. Vincent and the Grenadines,2337.51616465852,30.263671092658,20.7671005551023,262.670976738251,742.282898426373,150.823367538847,2.57904089243467,9.10406979374145,9.21247518809782,83.3018939100615,55.75328162536,16.6
345,St. Vincent and the Grenadines,2256.25701286773,30.4210829344291,21.1911680867646,252.187078377681,708.275357060291,142.191746332653,2.59253311218065,9.10050832020768,9.715724340911327,81.1481070426896,58.006612682184,31.0
346,"Venezuela, RB",2537.01333904137,5.6986299150888,7.11663028347465,195.358034379427,934.091936526109,174.013643967694,2.47083341139118,6.17468787864982,4.87910462140383,74.7768762060397,60.0260549564299,22.4
347,"Venezuela, RB",2470.61050697439,6.04122422091275,6.92439821560345,175.282578760663,888.153428173278,165.669350756865,2.47174514261455,5.52305717117731,4.95270103866284,71.5238874170043,63.2216084834971,28.6
348,Vietnam,1493.81618113038,5.04904652914167,6.3251992303204,307.97610683261,1269.62228411435,609.714586326309,2.23624573401809,4.20799146495623,5.55453476780347,75.6226560589627,62.6691540874154,1.6
349,Vietnam,1497.75146291491,11.5784500886894,6.57904165355328,302.1759574073,1368.1987298749,615.247144105455,2.22725339649539,4.22571342304026,5.8609318864961,74.8346871035802,63.9017988782797,2.6
350,Vanuatu,2657.53933724354,3.88572856231153,15.5475876680644,243.140227997563,1099.62287787035,384.364267244012,2.60597920895881,8.74326323179789,13.5048814226344,78.973787904962,57.6284913839102,20.2
351,Vanuatu,2649.93700613772,6.59088331982471,16.0807742262061,240.334728679687,1186.65955074689,377.685764862505,2.61987498968166,8.79685538411407,13.9501622370535,78.5703954783459,58.6592980689622,30.1
352,Samoa,1016.3096379983,11.4931127696254,20.3387375323978,149.304332554803,929.265519715008,553.457963790232,2.60291464152967,8.65418975308223,28.5299643138786,80.2566147379873,57.8806559080945,39.9
353,Samoa,1002.9486344709,16.2732211210032,20.8140532803256,150.281705038396,998.075644777656,542.949474137105,2.615401469061,8.63453854931313,28.8513465232241,79.1292369366247,58.9759653247321,55.0
354,"Yemen, Rep.",2555.86617243141,9.40063623640017,18.2164099424451,256.878731056494,521.931091487442,3.4942462455104,2.62020816840361,13.8693910829247,8.16456412997691,87.3552547180561,57.2378434937082,12.0
355,"Yemen, Rep.",2401.14979845426,9.6998793016005,18.3213595709321,238.174096677074,563.873240518716,3.39856275825238,2.63695207212227,13.0523129121998,8.76045893039858,81.2799902219599,59.2218513216378,22.0
356,South Africa,1601.910442589,7.05393851515793,19.7772453163962,268.397051092816,596.751573579731,26.036990046336,2.85867052614442,12.0351987690428,11.0215877905622,84.258388491277,55.5101550065513,15.4
357,South Africa,1453.62046161338,7.55448307680322,19.1111855997737,266.990155520979,608.20921342786,24.088187625609,2.8809763453326,11.6606165834349,10.9549041182523,84.090472800072,57.8730625626611,39.6
358,Zambia,2174.97251044742,1.12706875977226,19.5645753897455,189.555772703608,859.248341181421,84.6711482565915,2.66123514468654,10.4178960625147,11.5297174725146,60.0924314126608,58.2664763338217,3.6
359,Zambia,2089.46802443306,1.30624976253339,20.1435300344973,183.028281307013,888.471218329045,80.9579310942686,2.67443671992012,10.0752763133732,11.9792959543145,57.246344193092,61.8164201588549,12.4
360,Zimbabwe,1916.85707454765,12.8718047890267,17.138689388254,149.537023739405,1160.74514668349,63.8017711498808,2.73013517529125,11.8752583594022,8.37182205237388,53.6451468616469,59.2105212308507,4.7
361,Zimbabwe,1851.73430606325,13.4948479228692,17.8199340973411,145.212373027402,1217.47404484419,61.2258583550756,2.74344753169854,11.5447166438671,8.74477494542628,51.8975623715644,62.4353224668359,25.3
